object_id,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,objectName,title,culture,period,dynasty,reign,portfolio,constituents,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,department,classification,creditLine,rightsAndReproduction,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,linkResource,objectURL,objectWikidata_URL,metadataDate,repository,tags,isTimelineWork,GalleryNumber,image_downloaded
436498,436498,False,06.180,1906,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14108-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14108-001.jpg,['https://images.metmuseum.org/CRDImages/ep/original/DP-14108-002.jpg'],Painting,The Man of Sorrows,,,,,,"[{'constituentID': 161931, 'role': 'Artist', 'name': 'Michele Giambono (Michele Giovanni Bono)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500019282', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1361095', 'gender': ''}]",Artist,,Michele Giambono (Michele Giovanni Bono),"Italian, active Venice 1420–62",,"Giambono, Michele (Michele Giovanni Bono)",Italian,1420.0,1462.0,,https://www.wikidata.org/wiki/Q1361095,http://vocab.getty.edu/page/ulan/500019282,ca. 1430,1425,1435,Tempera and gold on wood,"Overall, with engaged frame, 21 3/4 x 15 3/4 in. (54.9 x 38.7 cm); painted surface 18 1/2 x 12 1/4 in. (47 x 31.1 cm)","[{'elementName': 'Overall', 'elementDescription': 'Overall depth including the curvature. [John McKanna]', 'elementMeasurements': {'Depth': 4.127508, 'Height': 55.24511, 'Width': 40.00508}}]",European Paintings,Paintings,"Rogers Fund, 1906",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436498,https://www.wikidata.org/wiki/Q19911663,2025-10-16T04:51:23.017Z,"Metropolitan Museum of Art, New York, NY","['Sadness', 'Saint Francis', 'Jesus']",True,2.0,True
436499,436499,False,1989.21,1989,True,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-033.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-033.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-1989_21-2.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1989_21-3.jpg']",Painting,Diana the Huntress,,,,,,"[{'constituentID': 107701, 'role': 'Artist', 'name': 'Giampietrino (Giovanni Pietro Rizzoli)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500020944', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q940454', 'gender': ''}]",Artist,,Giampietrino (Giovanni Pietro Rizzoli),"Italian, Milanese, active by ca. 1495–died 1553",,Giampietrino (Giovanni Pietro Rizzoli),Italian,1495.0,1553.0,,https://www.wikidata.org/wiki/Q940454,http://vocab.getty.edu/page/ulan/500020944,,1526,1549,Oil on wood,44 7/8 x 23 1/4 in. (114 x 59.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 114, 'Width': 59.1}}]",European Paintings,Paintings,"Purchase, Mr. and Mrs. Frank E. Richardson Gift, 1989",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436499,https://www.wikidata.org/wiki/Q19912736,2025-06-27T04:50:31.807Z,"Metropolitan Museum of Art, New York, NY","['Bow and Arrow', 'Female Nudes', 'Diana', 'Deer']",True,610.0,True
436500,436500,False,24.80.509,1924,True,https://images.metmuseum.org/CRDImages/ep/original/57101.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/57101.jpg,[],"Painting, miniature","Portrait of a Man, Said to Be John Cecil (1628–1678), Fourth Earl of Exeter",,,,,,"[{'constituentID': 166173, 'role': 'Artist', 'name': 'Attributed to Richard Gibson', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500027234', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2779250', 'gender': ''}]",Artist,Attributed to,Richard Gibson,"British, 1605/15?–1690 London",,"Gibson, Richard",British,1605.0,1690.0,,https://www.wikidata.org/wiki/Q2779250,http://vocab.getty.edu/page/ulan/500027234,ca. 1670,1665,1675,Vellum laid on card,"Oval, 2 7/8 x 2 3/8 in. (72 x 59 mm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.3, 'Width': 6}}]",European Paintings,Miniatures,"Bequest of Mary Clark Thompson, 1923",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436500,https://www.wikidata.org/wiki/Q19913820,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Portraits']",False,,True
436501,436501,False,26.168.33,1926,True,https://images.metmuseum.org/CRDImages/ep/original/ep26.168.33.R.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/ep26.168.33.R.jpg,[],"Painting, miniature",Francesca Ghirardi Lechi (1773–1806),,,,,,"[{'constituentID': 108642, 'role': 'Artist', 'name': 'Giovanni Battista Gigola', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500013912', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q18508242', 'gender': ''}]",Artist,,Giovanni Battista Gigola,"Italian, Brescian, 1767–1841",,"Gigola, Giovanni Battista",Italian,1767.0,1841.0,,https://www.wikidata.org/wiki/Q18508242,http://vocab.getty.edu/page/ulan/500013912,,1789,1841,Ivory,Diameter 2 5/8 in. (66 mm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.7, 'Width': 6.7}}]",European Paintings,Miniatures,"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436501,https://www.wikidata.org/wiki/Q19913821,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY","['Portraits', 'Female Nudes']",False,,True
436502,436502,False,1973.311.2,1973,True,https://images.metmuseum.org/CRDImages/ep/original/DP-22842-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22842-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-1973_311_2-2.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1973_311_2-3.jpg']",Painting,The Annunciation,,,,,,"[{'constituentID': 161936, 'role': 'Artist', 'name': 'Luca Giordano', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115457', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q332494', 'gender': ''}]",Artist,,Luca Giordano,"Italian, Naples 1634–1705 Naples",,"Giordano, Luca",Italian,1634.0,1705.0,,https://www.wikidata.org/wiki/Q332494,http://vocab.getty.edu/page/ulan/500115457,1672,1672,1672,Oil on canvas,93 1/8 x 66 7/8 in. (236.5 x 169.9 cm),"[{'elementName': 'Other', 'elementDescription': 'Picture + Frame ', 'elementMeasurements': {'Weight': 47.62769}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 236.5, 'Width': 169.9}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Height': 257.81052, 'Width': 192.7}}]",European Paintings,Paintings,"Gift of Mr. and Mrs. Charles Wrightsman, 1973",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436502,https://www.wikidata.org/wiki/Q19911552,2025-06-27T04:50:31.807Z,"Metropolitan Museum of Art, New York, NY","['Lilies', 'Angels', 'Virgin Mary', 'Archangel Gabriel', 'Annunciation']",True,,True
436503,436503,False,61.50,1961,True,https://images.metmuseum.org/CRDImages/ep/original/DP-24117-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24117-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-61_50-2.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-61_50-3.jpg']",Painting,The Flight into Egypt,,,,,,"[{'constituentID': 161936, 'role': 'Artist', 'name': 'Luca Giordano', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115457', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q332494', 'gender': ''}]",Artist,,Luca Giordano,"Italian, Naples 1634–1705 Naples",,"Giordano, Luca",Italian,1634.0,1705.0,,https://www.wikidata.org/wiki/Q332494,http://vocab.getty.edu/page/ulan/500115457,1701,1701,1701,Oil on canvas,24 1/4 x 19 1/4 in. (61.5 x 48.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 61.6, 'Width': 48.9}}]",European Paintings,Paintings,"Gift of Mr. and Mrs. Harold Morton Landon, 1961",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436503,https://www.wikidata.org/wiki/Q19911994,2025-06-27T04:50:31.807Z,"Metropolitan Museum of Art, New York, NY","['Angels', 'Christ', 'Holy Family', 'Saint Joseph', 'Virgin Mary', 'Boats']",True,,True
436504,436504,True,11.126.1,1911,True,https://images.metmuseum.org/CRDImages/ep/original/DP-31416-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-31416-001.jpg,['https://images.metmuseum.org/CRDImages/ep/original/DP-19501-002.jpg'],Painting,The Adoration of the Magi,,,,,,"[{'constituentID': 107703, 'role': 'Artist', 'name': 'Giotto di Bondone', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010766', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q7814', 'gender': ''}]",Artist,,Giotto di Bondone,"Italian, Florentine, 1266/76–1337",,Giotto di Bondone,Italian,1266.0,1337.0,,https://www.wikidata.org/wiki/Q7814,http://vocab.getty.edu/page/ulan/500010766,possibly ca. 1320,1315,1325,"Tempera on wood, gold ground",17 3/4 x 17 1/4 in. (45.1 x 43.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 45.1, 'Width': 43.8}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.16002, 'Height': 60.64262, 'Width': 57.785114}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 47.625095, 'Width': 46.037594}}]",European Paintings,Paintings,"John Stewart Kennedy Fund, 1911",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436504,https://www.wikidata.org/wiki/Q19911414,2025-03-18T04:54:17.763Z,"Metropolitan Museum of Art, New York, NY","['Animals', 'Angels', 'Jesus', 'Adoration of the Magi']",True,601.0,True
436506,436506,False,07.200,1907,True,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-011.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-011.jpg,[],"Painting, lunette",Madonna and Child with Donors,,,,,,"[{'constituentID': 107705, 'role': 'Artist', 'name': 'Giovanni da Milano', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500012251', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2628927', 'gender': ''}]",Artist,,Giovanni da Milano,"Italian, born Lombardy, active Florence 1346–69",,Giovanni da Milano,Italian,1346.0,1369.0,,https://www.wikidata.org/wiki/Q2628927,http://vocab.getty.edu/page/ulan/500012251,ca. 1365,1360,1370,"Tempera on wood, gold ground",27 1/8 x 56 3/4 in. (68.9 x 144.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.6675, 'Height': 68.8976, 'Width': 144.1453}}]",European Paintings,Paintings,"Rogers Fund, 1907",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436506,https://www.wikidata.org/wiki/Q19911621,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY","['Women', 'Lilies', 'Madonna and Child', 'Jesus']",False,601.0,True
436508,436508,False,32.100.76,1932,True,https://images.metmuseum.org/CRDImages/ep/original/LC-32_100_76-1.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/LC-32_100_76-1.jpg,[],"Painting, polyptych",Madonna and Child with Saints,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,1454,1454,1454,"Tempera on wood, gold ground","Central panel 82 3/4 x 25 7/8 in. (210.2 x 65.7 cm); left panels 70 7/8 x 16 7/8 in. (180 x 42.9 cm), 70 7/8 x 16 3/4 in. (180 x 42.5 cm); right panels 70 7/8 x 16 7/8 in. (180 x 42.9 cm), 70 7/8 x 16 3/4 in. (180 x 42.5 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 210.2, 'Width': 65.7}}]",European Paintings,Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436508,https://www.wikidata.org/wiki/Q20166951,2025-04-09T04:57:24.78Z,"Metropolitan Museum of Art, New York, NY","['Musical Instruments', 'Madonna and Child', 'Saint John the Baptist', 'Saints']",False,601.0,False
436509,436509,False,1982.60.4,1982,True,https://images.metmuseum.org/CRDImages/ep/original/DT2580.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT2580.jpg,[],Painting,The Adoration of the Magi,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,ca. 1460,1455,1465,Tempera and gold on wood,10 5/8 x 9 1/8 in. (27 x 23.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27, 'Width': 23.2}}]",European Paintings,Paintings,"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436509,https://www.wikidata.org/wiki/Q19912102,2025-09-25T04:51:07.587Z,"Metropolitan Museum of Art, New York, NY","['Cows', 'Donkeys', 'Horses', 'Christ', 'Saint Joseph', 'Virgin Mary', 'Adoration of the Magi']",True,537.0,False
436510,436510,False,41.190.16,1941,True,https://images.metmuseum.org/CRDImages/ep/original/DT269020.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT269020.jpg,['https://images.metmuseum.org/CRDImages/ep/original/SF 41.190.16.jpg'],Painting,Madonna and Child with Two Angels and a Donor,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,ca. 1445,1440,1450,"Tempera on wood, gold ground (partly checkered with modern red glazes)",Shaped top: overall 57 1/8 x 32 in. (145.1 x 81.3 cm); painted surface 54 1/4 x 32 in. (137.8 x 81.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 145.1, 'Width': 81.3}}]",European Paintings,Paintings,"Bequest of George Blumenthal, 1941",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436510,https://www.wikidata.org/wiki/Q19911996,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Angels', 'Madonna and Child', 'Nursing']",True,,False
436511,436511,False,32.100.95,1932,True,https://images.metmuseum.org/CRDImages/ep/original/DP-16597-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16597-001.jpg,[],Painting,The Miraculous Communion of Saint Catherine of Siena,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,,1417,1482,Tempera and gold on wood,11 3/8 x 8 3/4 in. (28.9 x 22.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 28.9, 'Width': 22.2}}]",European Paintings,Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436511,https://www.wikidata.org/wiki/Q19911708,2025-04-16T04:58:43.807Z,"Metropolitan Museum of Art, New York, NY","['Angels', 'Christ', 'Saint Catherine']",True,956.0,False
436512,436512,False,06.1046,1906,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19297-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19297-001.jpg,[],"Painting, predella panel",Paradise,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,1445,1445,1445,"Tempera and gold on canvas, transferred from wood",18 7/16 × 16 1/16 in. (46.8 × 40.8 cm); painted surface 17 1/2 x 15 1/8 in. (44.5 x 38.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 46.831345, 'Thickness': 1.9050038, 'Width': 40.798832}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 62.5476, 'Width': 56.5151}}]",European Paintings,Paintings,"Rogers Fund, 1906",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436512,https://www.wikidata.org/wiki/Q19911510,2025-04-16T04:58:43.807Z,"Metropolitan Museum of Art, New York, NY","['Gardens', 'Men', 'Women', 'Rabbits', 'Angels', 'Saints']",True,,False
436513,436513,False,41.100.4,1941,True,https://images.metmuseum.org/CRDImages/ep/original/DP-26503-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-26503-001.jpg,[],"Painting, predella panel",The Presentation of Christ in the Temple,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,ca. 1435,1430,1440,Tempera and gold on wood,Overall 15 1/2 x 18 1/8 in. (39.4 x 46 cm); painted surface 15 1/4 x 17 1/4 in. (38.7 x 43.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 39.4, 'Width': 46}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 9.525, 'Height': 54.2926, 'Width': 60.3251}}]",European Paintings,Paintings,"Gift of George Blumenthal, 1941",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436513,https://www.wikidata.org/wiki/Q19911876,2025-10-23T04:51:40.987Z,"Metropolitan Museum of Art, New York, NY","['Temples', 'Men', 'Women', 'Virgin Mary', 'Jesus', 'Saints', 'Joseph']",False,,False
436514,436514,False,32.100.83a–d,1932,True,https://images.metmuseum.org/CRDImages/ep/original/DT2830.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT2830.jpg,[],"Painting, pilasters of an altarpiece","Saints Catherine of Alexandria, Barbara, Agatha, and Margaret",,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,ca. 1470,1465,1475,"Tempera on wood, gold ground","(a) overall 18 3/4 x 6 in. (47.6 x 15.2 cm), painted surface 18 1/4 x 5 1/2 in. (46.4 x 14 cm); (b) overall 18 3/4 x 6 in. (47.6 x 15.2 cm), painted surface 18 3/8 x 5 5/8 in. (46.7 x 14.3 cm); (c) overall 18 3/4 x 6 in. (47.6 x 15.2 cm), painted surface 18 3/8 x 5 3/8 in. (46.7 x 13.7 cm); (d) overall 18 3/4 x 6 in. (47.6 x 15.2 cm), painted surface 18 1/4 x 5 5/8 in. (46.4 x 14.3 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 47.6, 'Width': 15.2}}]",European Paintings,Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436514,https://www.wikidata.org/wiki/Q19911997,2025-05-22T04:50:13.743Z,"Metropolitan Museum of Art, New York, NY","['Saint Catherine', 'Saints', 'Saint Barbara']",False,,False
436515,436515,False,88.3.111,1888,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19499-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19499-001.jpg,[],Painting,Saints Matthew and Francis,,,,,,"[{'constituentID': 161939, 'role': 'Artist', 'name': 'Giovanni di Paolo (Giovanni di Paolo di Grazia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500116438', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q946420', 'gender': ''}]",Artist,,Giovanni di Paolo (Giovanni di Paolo di Grazia),"Italian, Siena 1398–1482 Siena",,Giovanni di Paolo (Giovanni di Paolo di Grazia),Italian,1398.0,1482.0,,https://www.wikidata.org/wiki/Q946420,http://vocab.getty.edu/page/ulan/500116438,ca. 1435,1430,1440,"Tempera on wood, gold ground","Overall, with added strips, 54 5/8 x 34 3/4 in. (138.7 x 88.3 cm); painted surface 52 7/8 x 33 1/2 in. (134.3 x 85.1 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 138.7, 'Width': 88.3}}]",European Paintings,Paintings,"Gift of Coudert Brothers, 1888",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436515,https://www.wikidata.org/wiki/Q19905072,2025-04-09T04:57:24.78Z,"Metropolitan Museum of Art, New York, NY","['Saint Francis', 'Saint Matthew']",False,603.0,False
436516,436516,True,1995.7,1995,True,https://images.metmuseum.org/CRDImages/ep/original/DP164870.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP164870.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/DP164871.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1995_7-2.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-1995_7-3.jpg']","Painting, birth tray",The Triumph of Fame; (reverse) Impresa of the Medici Family and Arms of the Medici and Tornabuoni Families,,,,,,"[{'constituentID': 108514, 'role': 'Artist', 'name': 'Giovanni di ser Giovanni Guidi (called Scheggia)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500022041', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2738832', 'gender': ''}]",Artist,,Giovanni di ser Giovanni Guidi (called Scheggia),"Italian, San Giovanni Valdarno 1406–1486 Florence",,Giovanni di ser Giovanni Guidi (called Scheggia),Italian,1406.0,1486.0,,https://www.wikidata.org/wiki/Q2738832,http://vocab.getty.edu/page/ulan/500022041,ca. 1449,1444,1454,"Tempera, silver, and gold on wood","Overall, with engaged frame, diameter 36 1/2 in. (92.7 cm); recto, painted surface, diameter 24 5/8 in. (62.5 cm); verso, painted surface, diameter 29 5/8 in. (75.2 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 92.7, 'Width': 92.7}}]",European Paintings,Paintings,"Purchase in memory of Sir John Pope-Hennessy: Rogers Fund, The Annenberg Foundation, Drue Heinz Foundation, Annette de la Renta, Mr. and Mrs. Frank E. Richardson, and The Vincent Astor Foundation Gifts, Wrightsman and Gwynne Andrews Funds, special funds, and Gift of the children of Mrs. Harry Payne Whitney, Gift of Mr. and Mrs. Joshua Logan, and other gifts and bequests, by exchange, 1995",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436516,https://www.wikidata.org/wiki/Q3998939,2025-06-27T04:50:31.807Z,"Metropolitan Museum of Art, New York, NY","['Animals', 'Armor', 'Men', 'Dogs', 'Horses']",True,604.0,False
436517,436517,False,49.7.8,1949,True,https://images.metmuseum.org/CRDImages/ep/original/DT200204.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT200204.jpg,[],"Painting, drawing",Descent from the Cross,,,,,,"[{'constituentID': 161940, 'role': 'Artist', 'name': 'Girolamo da Cremona', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500017653', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2485838', 'gender': ''}]",Artist,,Girolamo da Cremona,"Italian, active 1451–83",,Girolamo da Cremona,Italian,1451.0,1481.0,,https://www.wikidata.org/wiki/Q2485838,http://vocab.getty.edu/page/ulan/500017653,,1451,1483,"Tempera on parchment, laid down on wood",6 1/4 x 4 1/2 in. (15.9 x 11.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.9, 'Width': 11.4}}]",European Paintings,Manuscripts and Illuminations,"The Jules Bache Collection, 1949",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436517,https://www.wikidata.org/wiki/Q19913069,2025-10-09T04:51:37.793Z,"Metropolitan Museum of Art, New York, NY","['Christ', 'Mary Magdalene', 'Saint John the Evangelist', 'Descent from the Cross']",True,,False
